regime,lag_epochs,lag_label,family,baseline_model,augmented_model,valid,primary,baseline_eps_test,augmented_eps_test,conditional_lift,baseline_ll_test,augmented_ll_test,ll_improvement,baseline_bic_test,augmented_bic_test,bic_improvement,baseline_aic_test,augmented_aic_test,aic_improvement,n_subjects_evaluated,n_subjects_positive_lift,fraction_positive_lift,reason,control_type,replicate,control_seed,control_collapsed_overall
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2684.8023061511503,-88.79776466310022,5732.799481121115,6451.1854085923305,-718.3859274712158,5336.0090829761,5657.604612302301,-321.59552932620045,10,2,0.2,ok,within_subject_rng_shuffle,2,426260,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1266.2845594450932,-1267.655546185396,-1.3709867403028966,2547.5899800029424,2670.4988423855966,-122.9088623826542,2536.5691188901865,2571.3110923707923,-34.74197348060579,10,3,0.3,ok,within_subject_rng_shuffle,2,426260,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11714.309877661995,-152.79515728876868,23772.627979696423,24727.81683322393,-955.1888535275028,23267.029440746453,23716.61975532399,-449.59031457753736,10,0,0.0,ok,within_subject_rng_shuffle,3,427269,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5745.059321548148,-5749.8055884142495,-4.746266866101905,11508.163046956017,11662.010811565991,-153.84776460997455,11494.118643096295,11535.6111768285,-41.49253373220381,10,0,0.0,ok,within_subject_rng_shuffle,3,427269,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3413.273531209635,-98.92102967220126,7197.630824408318,7964.398705086171,-766.7678806778522,6772.705003074868,7114.54706241927,-341.8420593444025,10,0,0.0,ok,within_subject_rng_shuffle,3,427269,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.7368105829487,-1875.9982363384872,-5.261425755538539,3757.275635269882,3894.214599612838,-136.93896434295584,3745.4736211658974,3787.9964726769754,-42.52285151107708,10,1,0.1,ok,within_subject_rng_shuffle,3,427269,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2657.1534943727765,-61.14895288472644,5732.799481121115,6395.887785035583,-663.0883039144683,5336.0090829761,5602.306988745553,-266.2979057694529,10,1,0.1,ok,within_subject_rng_shuffle,3,427269,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.5857912528834,-1270.265704399029,-2.6799131461452816,2550.1924436185227,2675.7191588128617,-125.52671519433898,2539.1715825057668,2576.5314087980573,-37.35982629229056,10,3,0.3,ok,within_subject_rng_shuffle,3,427269,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11658.290297669955,-96.77557729672844,23772.627979696423,24615.777673239845,-843.1496935434225,23267.029440746453,23604.58059533991,-337.5511545934569,10,0,0.0,ok,within_subject_rng_shuffle,4,428278,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-5745.322701044026,-5751.13445337634,-5.811752332313517,11508.689805947772,11664.668541490171,-155.97873554239777,11494.645402088052,11538.26890675268,-43.62350466462704,10,0,0.0,ok,within_subject_rng_shuffle,4,428278,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3441.067051812732,-126.71455027529828,7197.630824408318,8019.985746292365,-822.3549218840462,6772.705003074868,7170.134103625464,-397.42910055059656,10,1,0.1,ok,within_subject_rng_shuffle,4,428278,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.329363830902,-1875.54191487977,-5.212551048868136,3756.460741765789,3893.301956695404,-136.84121492961503,3744.658727661804,3787.08382975954,-42.42510209773627,10,1,0.1,ok,within_subject_rng_shuffle,4,428278,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2638.5511073300995,-42.54656584204941,5732.799481121115,6358.683010950229,-625.8835298291142,5336.0090829761,5565.102214660199,-229.0931316840988,10,0,0.0,ok,within_subject_rng_shuffle,4,428278,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.6116575523924,-1269.252269442747,-1.6406118903546485,2550.244176217541,2673.692288900298,-123.44811268275726,2539.223315104785,2574.504538885494,-35.2812237807093,10,4,0.4,ok,within_subject_rng_shuffle,4,428278,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11615.95933149002,-54.44461111679448,23772.627979696423,24531.115740879977,-758.4877611835545,23267.029440746453,23519.91866298004,-252.88922223358892,10,0,0.0,ok,within_subject_rng_shuffle,5,429287,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.8,0.0,-5745.277397198011,-5751.420356396733,-6.142959198721655,11508.599198255744,11665.240347530958,-156.64114927521405,11494.554794396025,11538.840712793466,-44.28591839744331,10,1,0.1,ok,within_subject_rng_shuffle,5,429287,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.0,-0.8,-3314.352501537434,-3413.153692775755,-98.80119123832128,7197.630824408318,7964.159028218412,-766.5282038100931,6772.705003074868,7114.30738555151,-341.60238247664256,10,0,0.0,ok,within_subject_rng_shuffle,5,429287,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.6013089627568,-1877.5507002783984,-6.949391315641833,3757.004632029498,3897.3195274926607,-140.31489546316243,3745.2026179255136,3791.101400556797,-45.89878263128367,10,2,0.2,ok,within_subject_rng_shuffle,5,429287,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2719.116470126437,-123.11192863838689,5732.799481121115,6519.813736542904,-787.0142554217891,5336.0090829761,5726.232940252874,-390.22385727677374,10,0,0.0,ok,within_subject_rng_shuffle,5,429287,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.2116270209765,-1268.7485005819965,-1.536873561020002,2549.4441151547085,2672.6847511787964,-123.24063602408796,2538.4232540419525,2573.4970011639925,-35.073747122040004,10,3,0.3,ok,within_subject_rng_shuffle,5,429287,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11602.128167025849,-40.61344665262186,23772.627979696423,24503.453411951632,-730.8254322552093,23267.029440746453,23492.256334051697,-225.2268933052437,10,0,0.0,ok,within_subject_rng_shuffle,6,430296,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.8,0.0,-5743.840133635779,-5748.116604428411,-4.276470792631699,11505.72467113128,11658.632843594314,-152.90817246303413,11491.680267271558,11532.233208856822,-40.5529415852634,10,1,0.1,ok,within_subject_rng_shuffle,6,430296,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3392.820983791183,-78.46848225374924,7197.630824408318,7923.493610249267,-725.8627858409482,6772.705003074868,7073.641967582366,-300.9369645074985,10,0,0.0,ok,within_subject_rng_shuffle,6,430296,False
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.5427814859988,-1873.564828560716,-3.0220470747167383,3756.8875770759823,3889.347784057295,-132.46020698131224,3745.0855629719977,3783.129657121431,-38.04409414943348,10,1,0.1,ok,within_subject_rng_shuffle,6,430296,False
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2678.508939111196,-82.50439762314545,5732.799481121115,6438.598674512421,-705.7991933913063,5336.0090829761,5645.017878222391,-309.0087952462909,10,0,0.0,ok,within_subject_rng_shuffle,6,430296,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-1267.2259828051265,-1269.60770502165,-2.3817222165234853,2549.472826723009,2674.403160058104,-124.93033333509491,2538.451965610253,2575.2154100433,-36.76344443304697,10,4,0.4,ok,within_subject_rng_shuffle,6,430296,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11639.503624833264,-77.98890446003861,23772.627979696423,24578.204327566466,-805.5763478700428,23267.029440746453,23567.00724966653,-299.9778089200772,10,0,0.0,ok,within_subject_rng_shuffle,7,431305,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5744.516394684091,-5750.587399738378,-6.071005054286616,11507.077193227904,11663.574434214248,-156.49724098634397,11493.032789368182,11537.174799476756,-44.14201010857323,10,1,0.1,ok,within_subject_rng_shuffle,7,431305,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3403.978848741062,-89.62634720362803,7197.630824408318,7945.809340149024,-748.1785157407057,6772.705003074868,7095.957697482124,-323.25269440725606,10,0,0.0,ok,within_subject_rng_shuffle,7,431305,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-1873.577463835445,-1876.819135727662,-3.241671892216345,3762.956941774876,3895.856398391187,-132.89945661631145,3751.154927670891,3789.638271455324,-38.48334378443269,10,3,0.3,ok,within_subject_rng_shuffle,7,431305,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2688.5296548812294,-92.52511339317924,5732.799481121115,6458.640106052489,-725.8406249313739,5336.0090829761,5665.059309762459,-329.0502267863585,10,1,0.1,ok,within_subject_rng_shuffle,7,431305,False
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1266.8786283831578,-1269.6343532257838,-2.755724842626023,2548.7781178790715,2674.4564564663715,-125.6783385873,2537.7572567663155,2575.268706451568,-37.511449685252046,10,5,0.5,ok,within_subject_rng_shuffle,7,431305,False
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11683.75250512022,-122.2377847469943,23772.627979696423,24666.702088140377,-894.0741084439542,23267.029440746453,23655.50501024044,-388.4755694939886,10,0,0.0,ok,within_subject_rng_shuffle,8,432314,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-5745.263572608781,-5749.260211271464,-3.9966386626829262,11508.571549077284,11660.92005728042,-152.3485082031366,11494.527145217562,11534.520422542928,-39.99327732536585,10,1,0.1,ok,within_subject_rng_shuffle,8,432314,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3371.523360673393,-57.17085913595929,7197.630824408318,7880.898364013687,-683.2675396053683,6772.705003074868,7031.046721346786,-258.3417182719186,10,0,0.0,ok,within_subject_rng_shuffle,8,432314,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.245693586908,-1877.587869956172,-7.342176369263825,3756.293401277801,3897.393866848207,-141.1004655704064,3744.491387173816,3791.175739912344,-46.68435273852765,10,2,0.2,ok,within_subject_rng_shuffle,8,432314,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2707.4364133656127,-111.43187187756256,5732.799481121115,6496.453623021255,-763.6541419001405,5336.0090829761,5702.872826731225,-366.86374375512514,10,0,0.0,ok,within_subject_rng_shuffle,8,432314,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-1266.83963736932,-1269.1950447670229,-2.35540739770272,2548.700135851396,2673.5778395488496,-124.8777036974534,2537.6792747386403,2574.3900895340457,-36.71081479540544,10,4,0.4,ok,within_subject_rng_shuffle,8,432314,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11683.71132624013,-122.19660586690406,23772.627979696423,24666.6197303802,-893.9917506837737,23267.029440746453,23655.42265248026,-388.3932117338081,10,0,0.0,ok,within_subject_rng_shuffle,9,433323,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5744.690644873961,-5750.393686748767,-5.703041874806331,11507.425693607644,11663.187008235029,-155.7613146273834,11493.381289747922,11536.787373497536,-43.40608374961266,10,1,0.1,ok,within_subject_rng_shuffle,9,433323,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3437.361253130703,-123.00875159326915,7197.630824408318,8012.574148928306,-814.943324519988,6772.705003074868,7162.722506261406,-390.0175031865383,10,0,0.0,ok,within_subject_rng_shuffle,9,433323,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1871.135661639693,-1872.737494483161,-1.6018328434681737,3758.0733373833705,3887.6931159021856,-129.6197785188151,3746.271323279386,3781.474988966322,-35.20366568693635,10,0,0.0,ok,within_subject_rng_shuffle,9,433323,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2671.5559175739945,-75.55137608594441,5732.799481121115,6424.692631438019,-691.8931503169042,5336.0090829761,5631.111835147989,-295.1027521718888,10,1,0.1,ok,within_subject_rng_shuffle,9,433323,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.444278415962,-1271.1808602424535,-3.736581826491374,2549.90941794468,2677.549470499711,-127.6400525550307,2538.888556831924,2578.361720484907,-39.47316365298275,10,4,0.4,ok,within_subject_rng_shuffle,9,433323,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11832.247497050326,-270.73277667709954,23772.627979696423,24963.692072000587,-1191.064092304165,23267.029440746453,23952.494994100653,-685.4655533541991,10,0,0.0,ok,within_subject_rng_shuffle,10,434332,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.8,0.0,-5746.386602063474,-5751.30729468745,-4.92069262397581,11510.81760798667,11665.014224112392,-154.19661612572236,11496.773204126948,11538.6145893749,-41.84138524795162,10,1,0.1,ok,within_subject_rng_shuffle,10,434332,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3426.3083123239203,-111.95581078648638,7197.630824408318,7990.468267314742,-792.8374429064233,6772.705003074868,7140.616624647841,-367.9116215729728,10,0,0.0,ok,within_subject_rng_shuffle,10,434332,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-1872.6116096543285,-1876.521115068184,-3.909505413855868,3761.025233412641,3895.260357072232,-134.2351236595905,3749.223219308657,3789.042230136368,-39.819010827711736,10,1,0.1,ok,within_subject_rng_shuffle,10,434332,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2668.08631637534,-72.08177488728961,5732.799481121115,6417.753429040709,-684.9539479195946,5336.0090829761,5624.172632750679,-288.1635497745792,10,2,0.2,ok,within_subject_rng_shuffle,10,434332,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.3875568370552,-1268.5475347715906,-1.1599779345353909,2549.7959747868663,2672.282819557985,-122.48684477111874,2538.7751136741103,2573.095069543181,-34.31995586907078,10,2,0.2,ok,within_subject_rng_shuffle,10,434332,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11686.47683820486,-124.962117831632,23772.627979696423,24672.15075430965,-899.5227746132296,23267.029440746453,23660.95367640972,-393.924235663264,10,0,0.0,ok,within_subject_rng_shuffle,11,435341,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5744.403151573807,-5749.753633356942,-5.350481783135365,11506.850707007336,11661.906901451375,-155.05619444404147,11492.806303147614,11535.507266713885,-42.70096356627073,10,1,0.1,ok,within_subject_rng_shuffle,11,435341,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3397.1550970928533,-82.80259555541943,7197.630824408318,7932.161836852607,-734.5310124442885,6772.705003074868,7082.310194185707,-309.60519111083886,10,1,0.1,ok,within_subject_rng_shuffle,11,435341,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.8406991267304,-1873.914870617848,-3.074171491117795,3757.483412357445,3890.04786817156,-132.56445581411435,3745.681398253461,3783.829741235696,-38.14834298223559,10,2,0.2,ok,within_subject_rng_shuffle,11,435341,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2669.236974406769,-73.23243291871904,5732.799481121115,6420.054745103568,-687.2552639824535,5336.0090829761,5626.473948813538,-290.4648658374381,10,1,0.1,ok,within_subject_rng_shuffle,11,435341,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.9665683276448,-1274.9034649255548,-6.936896597909936,2550.9539977680456,2684.994679865914,-134.04068209786828,2539.9331366552897,2585.806929851109,-45.87379319581987,10,4,0.4,ok,within_subject_rng_shuffle,11,435341,True
